expense_id,user_id,category_id,month,year,amount
4759,13,2,Jan,2023,429.81
4760,5,4,Mar,2024,969.98
4761,12,4,Jul,2024,725.02
4762,9,6,Aug,2024,476.86
4763,3,1,Jun,2023,597.14
4764,9,3,Nov,2024,582.62
4765,12,6,Feb,2023,381.03
4766,1,6,Oct,2023,879.51
4767,15,6,Dec,2023,309.82
4768,11,6,Mar,2023,262.67
4769,18,4,Mar,2023,692.16
4770,4,2,Mar,2024,743.79
4771,18,3,Aug,2024,970.23
4772,13,5,Jan,2024,759.16
4773,14,5,May,2023,863.26
4774,7,1,Dec,2024,585.83
4775,3,5,Oct,2023,937.89
4776,3,1,Nov,2024,226.23
4777,16,3,Nov,2023,277.46
4778,16,3,Dec,2023,360.05
4779,12,3,Jan,2024,538.54
4780,7,3,Aug,2023,963.42
4781,3,6,Jan,2024,873.21
4782,7,6,Jul,2024,206.0
4783,16,5,Jan,2024,765.06
4784,13,4,Nov,2023,179.53
4785,16,6,Jan,2023,507.38
4786,14,6,Aug,2023,858.36
4787,5,1,Nov,2024,708.22
4788,7,1,May,2023,251.65
4789,2,3,Sep,2024,639.05
4790,2,3,May,2024,559.56
4791,14,1,Jan,2023,588.55
4792,17,3,Mar,2024,534.01
4793,3,4,Aug,2024,314.38
4794,12,2,Dec,2024,256.75
4795,8,6,Feb,2023,811.14
4796,11,3,Jan,2024,120.36
4797,17,4,Dec,2023,348.09
4798,10,4,Jan,2023,672.7
4799,9,4,Jan,2023,475.71
4800,1,2,Nov,2023,277.04
4801,16,4,Nov,2024,611.76
4802,2,6,Mar,2023,720.93
4803,8,1,Aug,2023,414.27
4804,9,2,May,2023,626.94
4805,16,1,Sep,2023,482.71
4806,3,6,Mar,2023,823.16
4807,1,1,Jul,2024,45.28
4808,20,1,Feb,2024,932.83
4809,19,3,Feb,2023,503.85
4810,9,4,Aug,2023,917.32
4811,16,5,Oct,2023,362.19
4812,14,1,Feb,2024,116.22
4813,7,5,Sep,2024,48.18
4814,11,2,Sep,2024,524.46
4815,4,2,Jan,2023,150.85
4816,15,3,May,2024,655.01
4817,14,4,Dec,2023,742.44
4818,15,2,Feb,2023,588.45
4819,4,5,Feb,2024,346.47
4820,20,6,Feb,2024,566.94
4821,10,3,May,2024,93.98
4822,11,5,Dec,2024,442.56
4823,1,3,Apr,2023,83.05
4824,12,5,Sep,2024,360.53
4825,3,6,Feb,2024,765.54
4826,8,3,Aug,2023,454.96
4827,19,6,Feb,2024,448.54
4828,2,4,Jun,2023,362.92
4829,7,6,Mar,2023,878.89
4830,3,4,Jun,2024,918.21
4831,16,2,Aug,2024,300.35
4832,2,4,Sep,2024,345.2
4833,20,3,Dec,2023,543.47
4834,6,6,Aug,2024,998.13
4835,7,5,May,2023,813.66
4836,15,4,Jan,2024,21.57
4837,10,2,Aug,2024,541.33
4838,1,4,Aug,2023,101.8
4839,10,5,Mar,2024,728.0
4840,11,4,Apr,2024,593.26
4841,18,6,Apr,2024,546.73
4842,17,5,Oct,2024,787.41
4843,6,4,Aug,2024,604.13
4844,18,4,May,2024,152.21
4845,6,1,Jan,2023,307.8
4846,12,5,Sep,2024,501.49
4847,4,2,Jul,2023,461.25
4848,10,1,Dec,2023,578.47
4849,4,2,Jun,2024,588.73
4850,1,5,Jan,2023,39.82
4851,2,1,May,2023,65.43
4852,18,1,Nov,2024,520.34
4853,17,1,Sep,2023,808.78
4854,10,3,Apr,2023,41.29
4855,18,3,Apr,2024,46.45
4856,15,2,Aug,2024,902.16
4857,19,3,Oct,2023,441.46
4858,18,4,May,2023,64.32
4859,1,4,Apr,2023,54.21
4860,5,1,Dec,2023,555.82
4861,9,4,Jun,2023,304.52
4862,7,5,Nov,2024,948.25
4863,13,5,Oct,2023,283.72
4864,2,1,Nov,2023,633.85
4865,7,6,Feb,2024,286.1
4866,14,6,Jun,2023,741.25
4867,9,1,Aug,2023,540.21
4868,13,5,May,2023,502.88
4869,1,1,Dec,2023,619.61
4870,15,5,Sep,2023,34.39
4871,12,2,Jul,2023,228.88
4872,17,4,May,2023,422.78
4873,18,6,Oct,2023,760.83
4874,19,6,Sep,2024,978.35
4875,2,4,Apr,2024,480.76
4876,17,5,Mar,2023,857.25
4877,1,3,Apr,2024,541.39
4878,7,1,Nov,2024,917.69
4879,3,5,Aug,2023,881.83
4880,2,2,Jun,2023,175.94
4881,12,2,Nov,2024,255.14
4882,16,4,Feb,2024,403.98
4883,8,4,Nov,2023,506.29
4884,16,2,Feb,2024,185.77
4885,1,1,Jan,2024,996.36
4886,5,3,Dec,2023,591.09
4887,20,5,Aug,2024,755.8
4888,16,3,May,2023,93.45
4889,17,5,Jan,2024,799.85
4890,20,6,Jul,2024,140.02
4891,4,2,Mar,2023,484.95
4892,6,3,Dec,2024,367.09
4893,5,5,Mar,2024,726.1
4894,11,1,Sep,2024,815.96
4895,11,2,Jun,2024,988.1
4896,2,3,Sep,2024,827.46
4897,1,2,Jul,2024,914.3
4898,10,1,Nov,2024,403.02
4899,14,1,Dec,2023,811.8
4900,17,4,Jan,2023,685.51
4901,19,2,Nov,2023,174.01
4902,1,4,Sep,2024,765.93
4903,5,3,Aug,2024,935.83
4904,5,6,May,2023,258.3
4905,18,6,Mar,2024,445.58
4906,12,4,Mar,2023,571.02
4907,18,4,Oct,2024,842.49
4908,1,4,Jan,2023,216.69
4909,14,3,Jun,2023,927.06
4910,18,3,Mar,2024,432.71
4911,18,1,Oct,2024,129.0
4912,6,3,Mar,2024,791.91
4913,5,6,Sep,2023,938.51
4914,16,1,Dec,2024,385.78
4915,5,4,Nov,2023,393.16
4916,3,1,Jul,2024,28.84
4917,12,3,Mar,2023,352.22
4918,11,3,Jan,2023,913.44
4919,17,3,Nov,2023,658.61
4920,8,4,Dec,2023,901.44
4921,9,3,Mar,2024,178.35
4922,8,6,May,2024,982.96
4923,5,4,Jan,2023,568.52
4924,9,1,Nov,2023,39.62
4925,8,3,Oct,2024,215.16
4926,13,1,Dec,2024,417.35
4927,10,1,Jun,2023,263.24
4928,16,1,Sep,2024,228.02
4929,2,4,Aug,2023,822.26
4930,3,1,Apr,2023,815.14
4931,1,1,Jan,2024,808.79
4932,5,2,Jan,2024,14.5
4933,6,3,Dec,2024,538.73
4934,15,6,Dec,2024,261.03
4935,4,4,May,2024,401.43
4936,20,6,Mar,2024,137.53
4937,13,5,Aug,2024,779.55
4938,16,2,Dec,2023,645.55
4939,17,5,Jun,2024,678.63
4940,9,4,Apr,2023,55.81
4941,1,1,Jan,2023,50.75
4942,7,1,Nov,2023,998.57
4943,4,1,Mar,2023,307.03
4944,7,6,Jun,2024,26.93
4945,10,4,Aug,2023,366.83
4946,13,5,Aug,2023,665.71
4947,17,5,Aug,2023,152.9
4948,9,5,Nov,2023,296.99
4949,20,6,Jul,2024,696.08
4950,15,2,Feb,2024,661.41
4951,4,6,Mar,2024,598.58
4952,19,6,Feb,2023,743.2
4953,14,5,Mar,2024,510.56
4954,14,3,Mar,2024,273.61
4955,2,5,May,2023,394.17
4956,15,5,Feb,2023,856.68
4957,13,2,Sep,2023,481.59
4958,4,2,Feb,2024,148.52
4959,16,3,Apr,2023,91.81
4960,9,2,Jun,2024,477.21
4961,6,5,Feb,2024,793.54
4962,15,6,Jul,2024,127.25
4963,16,5,Mar,2023,344.39
4964,12,4,Aug,2024,978.81
4965,6,1,Apr,2023,574.19
4966,15,6,Mar,2024,661.71
4967,8,1,Sep,2023,327.34
4968,3,3,Jun,2023,668.51
4969,5,6,Nov,2023,311.63
4970,19,5,Feb,2023,572.21
4971,11,5,Jan,2024,672.59
4972,6,1,Dec,2024,73.04
4973,14,1,Sep,2024,815.22
4974,1,1,Mar,2023,302.99
4975,3,5,Jun,2023,672.4
4976,3,1,Jul,2023,787.89
4977,15,1,Sep,2024,530.28
4978,3,1,Jul,2023,373.49
4979,12,2,May,2023,593.81
4980,4,3,Nov,2024,548.34
4981,16,2,Sep,2023,53.7
4982,6,6,Oct,2023,340.19
4983,1,5,Sep,2023,620.77
4984,10,5,Oct,2023,566.51
4985,7,6,Sep,2024,70.48
4986,20,6,Sep,2024,728.71
4987,1,5,May,2023,10.07
4988,14,6,Nov,2023,446.81
4989,1,1,Feb,2024,849.57
4990,8,1,Feb,2024,27.76
4991,20,4,Mar,2024,955.84
4992,7,2,May,2024,897.45
4993,7,1,May,2023,56.52
4994,10,5,Nov,2024,556.91
4995,13,2,Jan,2024,484.47
4996,17,3,Jul,2024,664.8
4997,8,6,Aug,2023,426.1
4998,9,4,Sep,2024,189.82
4999,15,5,Jan,2024,424.56
5000,17,6,Nov,2023,210.77
